DATAFLOW,LAST UPDATE,freq,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,FR,2017,751,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,HR,2012,1,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,HR,2013,4,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,HR,2014,8,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,HR,2015,7,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,HR,2016,5,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,HR,2017,13,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,HR,2018,18,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,HR,2019,12,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,HR,2020,14,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,HR,2021,17,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,HU,2012,43,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,HU,2013,42,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,HU,2014,39,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,HU,2015,36,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,HU,2016,35,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,HU,2017,30,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,HU,2018,30,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,HU,2019,32,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,HU,2020,34,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,HU,2021,36,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,IE,2014,4,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,IE,2015,4,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,IE,2016,4,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,IE,2017,5,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,IE,2019,5,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,IE,2020,7,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,IE,2021,9,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,IS,2018,1,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,IS,2019,1,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,IS,2020,1,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,IT,2012,931,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,IT,2013,940,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,IT,2014,1113,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,IT,2015,1720,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,IT,2016,1717,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,IT,2017,2023,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,IT,2018,2431,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,IT,2019,2608,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,IT,2020,2513,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,LT,2012,14,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,LT,2013,27,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,LT,2014,4,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,LT,2015,6,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,LT,2016,6,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,LT,2017,8,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,LT,2018,8,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,LT,2019,7,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,LT,2020,7,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,LT,2021,11,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,LU,2014,6,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,LU,2015,7,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,LU,2016,6,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,LU,2017,6,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,LU,2018,6,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,LU,2019,7,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,LU,2020,8,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,LU,2021,10,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,LV,2012,5,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,LV,2013,7,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,LV,2014,6,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,LV,2015,11,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,LV,2016,12,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,LV,2017,13,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,LV,2019,13,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,ME,2021,6,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,MK,2013,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,MK,2014,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,MK,2015,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,MK,2016,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,MK,2017,2,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,MK,2018,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,MK,2019,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,MK,2020,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,MK,2021,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,MT,2013,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,MT,2014,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,MT,2017,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,MT,2018,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,MT,2019,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,MT,2020,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,MT,2021,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,NL,2012,41,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,NL,2013,45,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,NL,2014,44,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,NL,2015,42,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,NL,2016,44,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,NL,2017,55,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,NL,2019,82,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,NL,2020,84,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,NL,2021,83,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,NO,2012,25,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,NO,2013,26,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,NO,2014,27,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,NO,2015,29,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,NO,2016,36,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,NO,2017,44,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,NO,2018,45,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,NO,2019,44,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,NO,2020,48,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,PL,2012,38,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,PL,2013,32,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,PL,2014,33,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,PL,2015,42,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,PL,2016,51,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,PL,2017,49,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,PL,2018,51,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,PL,2019,48,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,PL,2020,64,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,PT,2012,29,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,PT,2013,32,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,PT,2014,42,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,PT,2015,42,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,PT,2016,46,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,PT,2017,67,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,PT,2018,63,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,PT,2019,66,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,PT,2020,77,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,PT,2021,41,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,RO,2012,15,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,RO,2013,18,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,RO,2014,13,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,RO,2015,18,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,RO,2016,28,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,RO,2019,14,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,RO,2020,23,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,RO,2021,17,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,RS,2013,1,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,RS,2014,4,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,RS,2015,6,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,RS,2016,17,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,RS,2017,14,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,RS,2018,15,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,RS,2019,11,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,RS,2020,6,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SE,2012,48,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SE,2013,57,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SE,2014,72,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SE,2015,78,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SE,2016,71,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SE,2017,100,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SE,2018,101,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SE,2019,59,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SE,2020,59,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SE,2021,69,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SI,2012,5,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SI,2013,12,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SI,2014,13,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SI,2015,16,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SI,2016,16,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SI,2018,10,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SI,2019,12,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SI,2020,12,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SK,2012,9,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SK,2013,10,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SK,2014,7,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SK,2015,7,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SK,2016,12,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SK,2017,22,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SK,2019,18,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,SK,2020,12,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,TR,2013,9,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,TR,2014,19,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,TR,2015,27,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,TR,2016,32,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,TR,2017,14,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,TR,2018,17,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,TR,2019,95,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,TR,2020,64,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,UK,2012,68,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,UK,2013,70,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,UK,2014,67,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,UK,2015,56,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,UK,2016,85,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,UK,2017,86,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,UK,2018,88,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106,UK,2019,251,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106_PRC,BG,2018,5,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106_PRC,BG,2019,3,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106_PRC,MT,2017,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106_PRC,MT,2018,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106_PRC,MT,2019,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106_PRC,MT,2020,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106_PRC,RO,2016,12,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106_PRC,RS,2016,4,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106_PRC,RS,2017,14,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106_PRC,RS,2018,13,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106_PRC,RS,2019,4,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106_PRC,RS,2020,1,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106_PRS,BG,2018,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106_PRS,BG,2019,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106_PRS,MT,2017,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106_PRS,MT,2018,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106_PRS,MT,2019,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106_PRS,MT,2020,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106_PRS,RO,2016,7,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106_PRS,RS,2016,13,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106_PRS,RS,2017,0,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106_PRS,RS,2018,7,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106_PRS,RS,2019,11,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C106_PRS,RS,2020,6,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,BE,2012,181,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,BE,2013,137,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,BE,2014,263,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,BE,2015,267,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,BE,2016,211,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,BE,2017,226,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,BE,2018,247,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,BE,2019,235,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,BG,2012,8,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,BG,2013,4,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,BG,2014,10,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,BG,2015,20,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,BG,2016,20,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,BG,2017,10,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,BG,2018,9,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,BG,2019,8,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,BG,2021,13,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,CY,2012,4,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,CY,2013,3,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,CY,2014,2,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,CY,2015,2,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,CY,2016,9,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,CY,2017,4,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,CY,2018,5,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,CY,2019,6,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,CY,2020,8,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,CY,2021,7,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,CZ,2012,43,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,CZ,2013,45,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,CZ,2014,36,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,CZ,2015,44,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,CZ,2016,64,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,CZ,2017,45,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,CZ,2018,54,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,CZ,2019,70,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,CZ,2020,70,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,CZ,2021,88,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,DK,2012,103,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,DK,2013,108,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,DK,2014,96,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,DK,2015,104,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,DK,2016,127,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,EE,2012,8,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,EE,2013,11,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,EE,2014,14,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,EE,2015,9,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,EE,2016,11,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,EE,2017,15,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,EE,2018,20,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,EE,2019,15,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,EE,2020,13,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,EE,2021,15,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,EL,2012,81,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,EL,2013,55,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,EL,2014,59,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,EL,2015,90,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,EL,2016,65,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,EL,2017,53,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,EL,2018,62,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,EL,2019,79,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,EL,2020,77,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,ES,2012,369,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,ES,2013,606,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,ES,2014,634,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,ES,2015,487,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,ES,2016,521,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,ES,2017,603,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,ES,2018,686,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,ES,2019,699,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,ES,2020,710,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,ES,2021,751,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,FI,2012,103,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,FI,2013,88,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,FI,2014,90,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,FI,2015,72,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,FI,2016,87,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,FI,2017,87,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,FI,2019,80,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,FI,2020,76,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,FR,2012,5212,
ESTAT:ORG_CPREACT(1.0),02/12/22 23:00:00,A,NR,C107,FR,2013,5320,
