DATAFLOW,LAST UPDATE,freq,animals,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,DK,2019,232028,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,DK,2020,201388,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,EE,2012,660,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,EE,2013,615,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,EE,2014,643,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,EE,2015,704,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,EE,2016,553,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,EE,2017,489,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,EE,2018,398,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,EE,2019,554,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,EE,2020,598,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,EL,2012,1892,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,EL,2013,1770,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,EL,2014,1512,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,EL,2015,1469,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,EL,2016,1977,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,EL,2017,1928,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,EL,2018,2275,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,EL,2019,2212,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,EL,2020,2370,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,ES,2012,6144,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,ES,2013,6665,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,ES,2014,5788,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,ES,2015,9817,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,ES,2016,8083,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,ES,2017,8721,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,ES,2018,18997,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,ES,2019,29990,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,ES,2020,36247,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,FI,2012,1451,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,FI,2013,4302,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,FI,2014,4504,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,FI,2015,5119,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,FI,2016,4450,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,FI,2017,4277,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,FI,2018,4101,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,FI,2019,4472,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,FI,2020,3981,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,FR,2012,106915,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,FR,2013,116375,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,FR,2014,122556,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,FR,2015,122457,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,FR,2016,132294,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,FR,2017,161250,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,FR,2018,172529,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,FR,2019,214082,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,FR,2020,253316,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,HR,2012,497,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,HR,2013,641,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,HR,2014,558,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,HR,2015,450,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,HR,2016,425,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,HR,2017,571,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,HR,2018,104,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,HR,2019,219,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,HR,2020,37,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,HU,2012,1442,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,HU,2013,741,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,HU,2014,3719,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,HU,2015,3023,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,HU,2016,2101,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,HU,2017,2653,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,HU,2018,2008,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,HU,2019,2691,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,HU,2020,1699,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,IE,2012,633,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,IE,2013,344,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,IE,2014,222,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,IE,2015,183,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,IE,2016,280,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,IE,2017,169,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,IE,2018,283,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,IE,2019,252,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,IE,2020,284,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,IS,2017,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,IS,2018,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,IS,2019,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,IS,2020,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,IT,2012,29421,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,IT,2013,25902,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,IT,2014,33114,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,IT,2015,34349,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,IT,2016,36860,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,IT,2017,24648,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,IT,2018,19553,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LT,2012,344,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LT,2013,277,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LT,2014,203,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LT,2015,143,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LT,2016,149,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LT,2017,73,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LT,2018,124,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LT,2019,114,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LT,2020,143,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LU,2012,416,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LU,2013,441,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LU,2014,472,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LU,2015,457,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LU,2016,421,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LU,2017,559,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LU,2018,516,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LU,2019,580,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LU,2020,555,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LV,2012,2692,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LV,2013,3028,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LV,2014,2585,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LV,2015,1665,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LV,2016,1754,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LV,2017,1483,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LV,2018,1083,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,LV,2019,1111,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,MK,2013,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,MK,2014,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,MT,2012,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,MT,2013,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,MT,2014,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,MT,2015,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,MT,2016,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,MT,2017,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,MT,2018,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,MT,2019,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,MT,2020,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,NL,2012,30890,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,NL,2013,32484,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,NL,2014,35580,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,NL,2015,34353,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,NL,2016,36088,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,NL,2017,45580,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,NL,2018,48069,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,NL,2019,53933,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,NL,2020,50513,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,NO,2012,1279,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,NO,2013,955,r
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,NO,2014,1462,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,NO,2015,873,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,NO,2016,1234,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,NO,2017,1670,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,NO,2018,1612,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,NO,2019,1625,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,NO,2020,1514,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,PL,2012,7162,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,PL,2013,4976,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,PL,2014,2981,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,PL,2015,3331,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,PL,2016,2627,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,PL,2017,1835,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,PL,2018,1760,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,PL,2019,2578,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,PL,2020,1291,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,PT,2016,35,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,PT,2017,96,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,PT,2018,800,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,PT,2019,4006,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,PT,2020,1,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,RO,2012,212,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,RO,2013,125,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,RO,2014,18,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,RO,2015,43,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,RO,2016,13,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,RO,2017,17,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,RO,2018,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,RO,2019,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,RO,2020,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,RS,2013,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,RS,2015,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,RS,2016,8,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,RS,2017,5,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,RS,2018,247,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,RS,2019,266,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,RS,2020,326,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,SE,2013,13520,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,SE,2014,13082,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,SE,2015,17456,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,SE,2016,19403,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,SE,2017,11918,br
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,SE,2018,14153,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,SE,2019,15426,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,SE,2020,15104,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,SI,2012,1100,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,SI,2013,1286,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,SI,2014,1484,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,SI,2015,2261,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,SI,2016,2395,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,SK,2012,93,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,SK,2013,105,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,SK,2014,96,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,SK,2015,441,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,SK,2016,327,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,SK,2017,91,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,SK,2018,410,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,SK,2019,475,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,SK,2020,935,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,TR,2013,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,TR,2014,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,TR,2015,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,TR,2016,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,TR,2017,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,TR,2018,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,TR,2019,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,TR,2020,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,UK,2012,21821,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,UK,2013,20749,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,UK,2014,17031,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,UK,2015,20974,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,UK,2016,21470,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,UK,2017,25169,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,UK,2018,21296,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,HD,UK,2019,20621,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A3132,NR,LV,2020,918,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,AT,2012,99752,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,AT,2013,100238,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,AT,2014,99286,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,AT,2015,102601,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,AT,2016,112182,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,AT,2017,119745,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,AT,2018,123495,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,AT,2019,123541,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,AT,2020,122843,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,AT,2021,118593,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,BE,2012,12841,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,BE,2013,14102,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,BE,2014,15923,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,BE,2015,18103,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,BE,2016,21161,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,BE,2017,25026,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,BE,2018,24670,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,BE,2019,27349,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,BE,2020,28070,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,BG,2012,9175,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,BG,2013,7894,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,BG,2014,7250,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,BG,2015,18792,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,BG,2016,26809,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,BG,2017,25959,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,BG,2018,21072,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,BG,2019,22780,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,BG,2020,19090,p
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,BG,2021,19873,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CH,2012,88241,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CH,2013,91989,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CH,2014,93062,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CH,2015,80283,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CH,2016,80214,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CH,2017,82792,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CH,2018,84765,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CH,2019,86679,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CH,2020,85965,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CH,2021,88828,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CY,2012,957,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CY,2013,1060,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CY,2014,1306,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CY,2015,1225,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CY,2016,615,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CY,2017,791,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CY,2018,879,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CY,2019,971,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CY,2020,1037,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CY,2021,1104,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CZ,2012,93375,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CZ,2013,101528,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CZ,2014,100385,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CZ,2015,102523,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CZ,2016,101022,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A4100,HD,CZ,2017,98559,
